sep=;
Version CSV1|Tool SE|Linebreaks CR/LF|Delimiter semicolon|Decimalpoint dot|Precision 3

;SN: 2100532006;SN: 2100532006
;SB 4000TL-20;SB 4000TL-20
;2100532006;2100532006
;Total yield;Power
;Counter;Analog
dd/MM/yyyy HH:mm:ss;kWh;kW
11/05/2012 00:00:00;1071.569;0.000
11/05/2012 00:05:00;1071.569;0.000
11/05/2012 00:10:00;1071.569;0.000
11/05/2012 00:15:00;1071.569;0.000
11/05/2012 00:20:00;1071.569;0.000
11/05/2012 00:25:00;1071.569;0.000
11/05/2012 00:30:00;1071.569;0.000
11/05/2012 00:35:00;1071.569;0.000
11/05/2012 00:40:00;1071.569;0.000
11/05/2012 00:45:00;1071.569;0.000
11/05/2012 00:50:00;1071.569;0.000
11/05/2012 00:55:00;1071.569;0.000
11/05/2012 01:00:00;1071.569;0.000
11/05/2012 01:05:00;1071.569;0.000
11/05/2012 01:10:00;1071.569;0.000
11/05/2012 01:15:00;1071.569;0.000
11/05/2012 01:20:00;1071.569;0.000
11/05/2012 01:25:00;1071.569;0.000
11/05/2012 01:30:00;1071.569;0.000
11/05/2012 01:35:00;1071.569;0.000
11/05/2012 01:40:00;1071.569;0.000
11/05/2012 01:45:00;1071.569;0.000
11/05/2012 01:50:00;1071.569;0.000
11/05/2012 01:55:00;1071.569;0.000
11/05/2012 02:00:00;1071.569;0.000
11/05/2012 02:05:00;1071.569;0.000
11/05/2012 02:10:00;1071.569;0.000
11/05/2012 02:15:00;1071.569;0.000
11/05/2012 02:20:00;1071.569;0.000
11/05/2012 02:25:00;1071.569;0.000
11/05/2012 02:30:00;1071.569;0.000
11/05/2012 02:35:00;1071.569;0.000
11/05/2012 02:40:00;1071.569;0.000
11/05/2012 02:45:00;1071.569;0.000
11/05/2012 02:50:00;1071.569;0.000
11/05/2012 02:55:00;1071.569;0.000
11/05/2012 03:00:00;1071.569;0.000
11/05/2012 03:05:00;1071.569;0.000
11/05/2012 03:10:00;1071.569;0.000
11/05/2012 03:15:00;1071.569;0.000
11/05/2012 03:20:00;1071.569;0.000
11/05/2012 03:25:00;1071.569;0.000
11/05/2012 03:30:00;1071.569;0.000
11/05/2012 03:35:00;1071.569;0.000
11/05/2012 03:40:00;1071.569;0.000
11/05/2012 03:45:00;1071.569;0.000
11/05/2012 03:50:00;1071.569;0.000
11/05/2012 03:55:00;1071.569;0.000
11/05/2012 04:00:00;1071.569;0.000
11/05/2012 04:05:00;1071.569;0.000
11/05/2012 04:10:00;1071.569;0.000
11/05/2012 04:15:00;1071.569;0.000
11/05/2012 04:20:00;1071.569;0.000
11/05/2012 04:25:00;1071.569;0.000
11/05/2012 04:30:00;1071.569;0.000
11/05/2012 04:35:00;1071.569;0.000
11/05/2012 04:40:00;1071.569;0.000
11/05/2012 04:45:00;1071.569;0.000
11/05/2012 04:50:00;1071.569;0.000
11/05/2012 04:55:00;1071.569;0.000
11/05/2012 05:00:00;1071.569;0.000
11/05/2012 05:05:00;1071.569;0.000
11/05/2012 05:10:00;1071.569;0.000
11/05/2012 05:15:00;1071.569;0.000
11/05/2012 05:20:00;1071.569;0.000
11/05/2012 05:25:00;1071.569;0.000
11/05/2012 05:30:00;1071.571;0.024
11/05/2012 05:35:00;1071.574;0.036
11/05/2012 05:40:00;1071.582;0.096
11/05/2012 05:45:00;1071.599;0.204
11/05/2012 05:50:00;1071.630;0.372
11/05/2012 05:55:00;1071.670;0.480
11/05/2012 06:00:00;1071.705;0.420
11/05/2012 06:05:00;1071.736;0.372
11/05/2012 06:10:00;1071.781;0.540
11/05/2012 06:15:00;1071.849;0.816
11/05/2012 06:20:00;1071.929;0.960
11/05/2012 06:25:00;1072.016;1.044
11/05/2012 06:30:00;1072.111;1.140
11/05/2012 06:35:00;1072.212;1.212
11/05/2012 06:40:00;1072.319;1.284
11/05/2012 06:45:00;1072.432;1.356
11/05/2012 06:50:00;1072.551;1.428
11/05/2012 06:55:00;1072.676;1.500
11/05/2012 07:00:00;1072.806;1.560
11/05/2012 07:05:00;1072.943;1.644
11/05/2012 07:10:00;1073.087;1.728
11/05/2012 07:15:00;1073.236;1.788
11/05/2012 07:20:00;1073.390;1.848
11/05/2012 07:25:00;1073.548;1.896
11/05/2012 07:30:00;1073.710;1.944
11/05/2012 07:35:00;1073.877;2.004
11/05/2012 07:40:00;1074.039;1.944
11/05/2012 07:45:00;1074.213;2.088
11/05/2012 07:50:00;1074.395;2.184
11/05/2012 07:55:00;1074.581;2.232
11/05/2012 08:00:00;1074.771;2.280
11/05/2012 08:05:00;1074.966;2.340
11/05/2012 08:10:00;1075.169;2.436
11/05/2012 08:15:00;1075.375;2.472
11/05/2012 08:20:00;1075.583;2.496
11/05/2012 08:25:00;1075.795;2.544
11/05/2012 08:30:00;1076.011;2.592
11/05/2012 08:35:00;1076.231;2.640
11/05/2012 08:40:00;1076.435;2.448
11/05/2012 08:45:00;1076.661;2.712
11/05/2012 08:50:00;1076.809;1.776
11/05/2012 08:55:00;1077.021;2.544
11/05/2012 09:00:00;1077.207;2.232
11/05/2012 09:05:00;1077.384;2.124
11/05/2012 09:10:00;1077.478;1.128
11/05/2012 09:15:00;1077.720;2.904
11/05/2012 09:20:00;1077.968;2.976
11/05/2012 09:25:00;1078.167;2.388
11/05/2012 09:30:00;1078.331;1.968
11/05/2012 09:35:00;1078.467;1.632
11/05/2012 09:40:00;1078.649;2.184
11/05/2012 09:45:00;1078.864;2.580
11/05/2012 09:50:00;1078.987;1.476
11/05/2012 09:55:00;1079.042;0.660
11/05/2012 10:00:00;1079.079;0.444
11/05/2012 10:05:00;1079.273;2.328
11/05/2012 10:10:00;1079.413;1.680
11/05/2012 10:15:00;1079.669;3.072
11/05/2012 10:20:00;1079.918;2.988
11/05/2012 10:25:00;1080.106;2.256
11/05/2012 10:30:00;1080.221;1.380
11/05/2012 10:35:00;1080.435;2.568
11/05/2012 10:40:00;1080.618;2.196
11/05/2012 10:45:00;1080.898;3.360
11/05/2012 10:50:00;1081.137;2.868
11/05/2012 10:55:00;1081.384;2.964
11/05/2012 11:00:00;1081.478;1.128
11/05/2012 11:05:00;1081.546;0.816
11/05/2012 11:10:00;1081.727;2.172
11/05/2012 11:15:00;1082.010;3.396
11/05/2012 11:20:00;1082.076;0.792
11/05/2012 11:25:00;1082.138;0.744
11/05/2012 11:30:00;1082.212;0.888
11/05/2012 11:35:00;1082.275;0.756
11/05/2012 11:40:00;1082.388;1.356
11/05/2012 11:45:00;1082.478;1.080
11/05/2012 11:50:00;1082.561;0.996
11/05/2012 11:55:00;1082.663;1.224
11/05/2012 12:00:00;1082.877;2.568
11/05/2012 12:05:00;1083.124;2.964
11/05/2012 12:10:00;1083.334;2.520
11/05/2012 12:15:00;1083.420;1.032
11/05/2012 12:20:00;1083.539;1.428
11/05/2012 12:25:00;1083.778;2.868
11/05/2012 12:30:00;1083.929;1.812
11/05/2012 12:35:00;1084.087;1.896
11/05/2012 12:40:00;1084.308;2.652
11/05/2012 12:45:00;1084.527;2.628
11/05/2012 12:50:00;1084.625;1.176
11/05/2012 12:55:00;1084.818;2.316
11/05/2012 13:00:00;1084.942;1.488
11/05/2012 13:05:00;1085.062;1.440
11/05/2012 13:10:00;1085.277;2.580
11/05/2012 13:15:00;1085.384;1.284
11/05/2012 13:20:00;1085.463;0.948
11/05/2012 13:25:00;1085.531;0.816
11/05/2012 13:30:00;1085.616;1.020
11/05/2012 13:35:00;1085.697;0.972
11/05/2012 13:40:00;1085.784;1.044
11/05/2012 13:45:00;1085.850;0.792
11/05/2012 13:50:00;1085.927;0.924
11/05/2012 13:55:00;1086.007;0.960
11/05/2012 14:00:00;1086.099;1.104
11/05/2012 14:05:00;1086.215;1.392
11/05/2012 14:10:00;1086.440;2.700
11/05/2012 14:15:00;1086.588;1.776
11/05/2012 14:20:00;1086.703;1.380
11/05/2012 14:25:00;1086.804;1.212
11/05/2012 14:30:00;1086.920;1.392
11/05/2012 14:35:00;1087.087;2.004
11/05/2012 14:40:00;1087.275;2.256
11/05/2012 14:45:00;1087.410;1.620
11/05/2012 14:50:00;1087.510;1.200
11/05/2012 14:55:00;1087.654;1.728
11/05/2012 15:00:00;1087.769;1.380
11/05/2012 15:05:00;1087.885;1.392
11/05/2012 15:10:00;1087.992;1.284
11/05/2012 15:15:00;1088.098;1.272
11/05/2012 15:20:00;1088.173;0.900
11/05/2012 15:25:00;1088.289;1.392
11/05/2012 15:30:00;1088.372;0.996
11/05/2012 15:35:00;1088.468;1.152
11/05/2012 15:40:00;1088.538;0.840
11/05/2012 15:45:00;1088.608;0.840
11/05/2012 15:50:00;1088.667;0.708
11/05/2012 15:55:00;1088.758;1.092
11/05/2012 16:00:00;1088.826;0.816
11/05/2012 16:05:00;1088.908;0.984
11/05/2012 16:10:00;1088.987;0.948
11/05/2012 16:15:00;1089.070;0.996
11/05/2012 16:20:00;1089.155;1.020
11/05/2012 16:25:00;1089.232;0.924
11/05/2012 16:30:00;1089.267;0.420
11/05/2012 16:35:00;1089.305;0.456
11/05/2012 16:40:00;1089.385;0.960
11/05/2012 16:45:00;1089.429;0.528
11/05/2012 16:50:00;1089.471;0.504
11/05/2012 16:55:00;1089.524;0.636
11/05/2012 17:00:00;1089.576;0.624
11/05/2012 17:05:00;1089.625;0.588
11/05/2012 17:10:00;1089.662;0.444
11/05/2012 17:15:00;1089.691;0.348
11/05/2012 17:20:00;1089.727;0.432
11/05/2012 17:25:00;1089.772;0.540
11/05/2012 17:30:00;1089.818;0.552
11/05/2012 17:35:00;1089.861;0.516
11/05/2012 17:40:00;1089.909;0.576
11/05/2012 17:45:00;1089.956;0.564
11/05/2012 17:50:00;1089.992;0.432
11/05/2012 17:55:00;1090.022;0.360
11/05/2012 18:00:00;1090.045;0.276
11/05/2012 18:05:00;1090.069;0.288
11/05/2012 18:10:00;1090.090;0.252
11/05/2012 18:15:00;1090.105;0.180
11/05/2012 18:20:00;1090.119;0.168
11/05/2012 18:25:00;1090.131;0.144
11/05/2012 18:30:00;1090.144;0.156
11/05/2012 18:35:00;1090.156;0.144
11/05/2012 18:40:00;1090.170;0.168
11/05/2012 18:45:00;1090.181;0.132
11/05/2012 18:50:00;1090.191;0.120
11/05/2012 18:55:00;1090.202;0.132
11/05/2012 19:00:00;1090.212;0.120
11/05/2012 19:05:00;1090.221;0.108
11/05/2012 19:10:00;1090.230;0.108
11/05/2012 19:15:00;1090.238;0.096
11/05/2012 19:20:00;1090.245;0.084
11/05/2012 19:25:00;1090.252;0.084
11/05/2012 19:30:00;1090.258;0.072
11/05/2012 19:35:00;1090.265;0.084
11/05/2012 19:40:00;1090.272;0.084
11/05/2012 19:45:00;1090.279;0.084
11/05/2012 19:50:00;1090.285;0.072
11/05/2012 19:55:00;1090.291;0.072
11/05/2012 20:00:00;1090.295;0.048
11/05/2012 20:05:00;1090.299;0.048
11/05/2012 20:10:00;1090.301;0.024
11/05/2012 20:15:00;1090.303;0.024
11/05/2012 20:20:00;1090.304;0.012
11/05/2012 20:25:00;1090.305;0.012
11/05/2012 20:30:00;1090.305;0.000
11/05/2012 20:35:00;1090.305;0.000
11/05/2012 20:40:00;1090.305;0.000
11/05/2012 20:45:00;1090.305;0.000
11/05/2012 20:50:00;1090.305;0.000
11/05/2012 20:55:00;1090.305;0.000
11/05/2012 21:00:00;1090.305;0.000
11/05/2012 21:05:00;1090.305;0.000
11/05/2012 21:10:00;1090.305;0.000
11/05/2012 21:15:00;1090.305;0.000
11/05/2012 21:20:00;1090.305;0.000
11/05/2012 21:25:00;1090.305;0.000
11/05/2012 21:30:00;1090.305;0.000
11/05/2012 21:35:00;1090.305;0.000
11/05/2012 21:40:00;1090.305;0.000
11/05/2012 21:45:00;1090.305;0.000
11/05/2012 21:50:00;1090.305;0.000
11/05/2012 21:55:00;1090.305;0.000
11/05/2012 22:00:00;1090.305;0.000
11/05/2012 22:05:00;1090.305;0.000
11/05/2012 22:10:00;1090.305;0.000
11/05/2012 22:15:00;1090.305;0.000
11/05/2012 22:20:00;1090.305;0.000
11/05/2012 22:25:00;1090.305;0.000
11/05/2012 22:30:00;1090.305;0.000
11/05/2012 22:35:00;1090.305;0.000
11/05/2012 22:40:00;1090.305;0.000
11/05/2012 22:45:00;1090.305;0.000
11/05/2012 22:50:00;1090.305;0.000
11/05/2012 22:55:00;1090.305;0.000
11/05/2012 23:00:00;1090.305;0.000
11/05/2012 23:05:00;1090.305;0.000
11/05/2012 23:10:00;1090.305;0.000
11/05/2012 23:15:00;1090.305;0.000
11/05/2012 23:20:00;1090.305;0.000
11/05/2012 23:25:00;1090.305;0.000
11/05/2012 23:30:00;1090.305;0.000
11/05/2012 23:35:00;1090.305;0.000
11/05/2012 23:40:00;1090.305;0.000
11/05/2012 23:45:00;1090.305;0.000
11/05/2012 23:50:00;1090.305;0.000
11/05/2012 23:55:00;1090.305;0.000
